,drug,URL
3602,Atgam,https://www.drugs.com/pro/atgam.html
3603,Atgam equine,https://www.drugs.com/mtm/atgam-equine.html
3604,Athlete's Foot Cream,https://www.drugs.com/mtm/athlete-s-foot-cream.html
3605,Atidarsagene autotemcel,https://www.drugs.com/mtm/atidarsagene-autotemcel.html
3606,Ativan,https://www.drugs.com/ativan.html
3607,Ativan injection,https://www.drugs.com/mtm/ativan-injection.html
3608,Ativan Tablets,https://www.drugs.com/pro/ativan-tablets.html
3609,ATNAA,https://www.drugs.com/mtm/atnaa.html
3610,Atogepant,https://www.drugs.com/atogepant.html
3611,"Atoltivimab, maftivimab, and odesivimab-ebgn",https://www.drugs.com/cons/atoltivimab-maftivimab-and-odesivimab-ebgn.html
3612,Atomoxetine,https://www.drugs.com/atomoxetine.html
3613,Atopica,https://www.drugs.com/pro/atopica.html
3614,Atorvaliq,https://www.drugs.com/mtm/atorvaliq.html
3615,Atorvastatin,https://www.drugs.com/atorvastatin.html
3616,Atorvastatin  Calcium,https://www.drugs.com/monograph/atorvastatin-calcium.html
3617,Atovaquone,https://www.drugs.com/mtm/atovaquone.html
3618,Atovaquone and proguanil,https://www.drugs.com/mtm/atovaquone-and-proguanil.html
3619,Atovaquone Suspension,https://www.drugs.com/pro/atovaquone-suspension.html
3620,Atrac-Tain,https://www.drugs.com/mtm/atrac-tain.html
3621,Atracurium,https://www.drugs.com/monograph/atracurium.html
3622,Atracurium Besylate Injection,https://www.drugs.com/pro/atracurium-besylate-injection.html
3623,Atralin,https://www.drugs.com/atralin.html
3624,Atralin Gel,https://www.drugs.com/pro/atralin-gel.html
3625,Atridox,https://www.drugs.com/pro/atridox.html
3626,Atripla,https://www.drugs.com/atripla.html
3627,Atropen,https://www.drugs.com/cons/atropen.html
3628,AtroPen Auto-Injector injection,https://www.drugs.com/mtm/atropen-auto-injector-injection.html
3629,Atropine,https://www.drugs.com/cons/atropine.html
3630,Atropine and diphenoxylate,https://www.drugs.com/mtm/atropine-and-diphenoxylate.html
3631,Atropine and pralidoxime,https://www.drugs.com/mtm/atropine-and-pralidoxime.html
3632,Atropine Care,https://www.drugs.com/cons/atropine-care.html
3633,Atropine injection,https://www.drugs.com/mtm/atropine-injection.html
3634,Atropine ophthalmic,https://www.drugs.com/mtm/atropine-ophthalmic.html
3635,Atropine Ophthalmic Solution,https://www.drugs.com/pro/atropine-ophthalmic-solution.html
3636,Atropine sulfate,https://www.drugs.com/cons/atropine-sulfate.html
3637,Atropine Sulfate (EENT),https://www.drugs.com/monograph/atropine-sulfate-eent.html
3638,Atropine Sulfate Ophthalmic Ointment,https://www.drugs.com/pro/atropine-sulfate-ophthalmic-ointment.html
3639,"Atropine, hyoscyamine, methenamine, methylene blue, phenyl salicylate, and benzoic acid",https://www.drugs.com/cons/atropine-hyoscyamine-methenamine-methylene-blue-phenyl-salicylate-and-benzoic-acid.html
3640,Atropine-1,https://www.drugs.com/mtm/atropine-1.html
3641,Atrovent (Ipratropium Inhalation),https://www.drugs.com/cons/atrovent-ipratropium-inhalation.html
3642,Atrovent (Ipratropium Nasal),https://www.drugs.com/cons/atrovent-ipratropium-nasal.html
3643,Atrovent HFA,https://www.drugs.com/atrovent.html
3644,Atrovent Nasal,https://www.drugs.com/mtm/atrovent-nasal.html
3645,Atrovent Nasal Spray,https://www.drugs.com/pro/atrovent-nasal-spray.html
3646,ATryn,https://www.drugs.com/atryn.html
3647,Attenuvax,https://www.drugs.com/cons/attenuvax.html
3648,Atti-Plex P,https://www.drugs.com/cons/atti-plex-p.html
3649,Attruby,https://www.drugs.com/attruby.html
3650,About Drugs.com,https://www.drugs.com/support/about.html
3651,Advertising policy,https://www.drugs.com/support/advertising.html
3652,Attribution & citations,https://www.drugs.com/support/citations.html
3653,Aubagio,https://www.drugs.com/aubagio.html
3654,Aubra,https://www.drugs.com/mtm/aubra.html
3655,Aubra EQ,https://www.drugs.com/mtm/aubra-eq.html
3656,Aucatzyl,https://www.drugs.com/aucatzyl.html
3657,Audenz,https://www.drugs.com/cons/audenz.html
3658,Augmentin,https://www.drugs.com/augmentin.html
3659,Augmentin Chewable,https://www.drugs.com/pro/augmentin-chewable.html
3660,Augmentin ES-600,https://www.drugs.com/cons/augmentin-es-600.html
3661,Augmentin Oral Suspension,https://www.drugs.com/pro/augmentin-oral-suspension.html
3662,Augmentin XR,https://www.drugs.com/cons/augmentin-xr.html
3663,Augtyro,https://www.drugs.com/augtyro.html
3664,Auranofin,https://www.drugs.com/mtm/auranofin.html
3665,Auraphene-B otic,https://www.drugs.com/mtm/auraphene-b-otic.html
3666,Aureo S 700,https://www.drugs.com/pro/aureo-s-700.html
3667,Aureomycin,https://www.drugs.com/pro/aureomycin.html
3668,Aurlumyn,https://www.drugs.com/aurlumyn.html
3669,Auro-Dri,https://www.drugs.com/mtm/auro-dri.html
3670,Aurodex,https://www.drugs.com/cons/aurodex.html
3671,Aurodex Ear Drops,https://www.drugs.com/pro/aurodex-ear-drops.html
3672,Aurophen,https://www.drugs.com/mtm/aurophen.html
3673,Auroto,https://www.drugs.com/cons/auroto.html
3674,Aurovela 1.5/30,https://www.drugs.com/pro/aurovela-1-5-30.html
3675,Aurovela 1.5/30 birth control,https://www.drugs.com/mtm/aurovela-1-5-30-birth-control.html
3676,Aurovela 1/20,https://www.drugs.com/pro/aurovela-1-20.html
3677,Aurovela 1/20 birth control,https://www.drugs.com/mtm/aurovela-1-20-birth-control.html
3678,Aurovela 24 Fe,https://www.drugs.com/pro/aurovela-24-fe.html
3679,Aurovela 24 Fe birth control,https://www.drugs.com/mtm/aurovela-24-fe-birth-control.html
3680,Aurovela Fe 1.5/30,https://www.drugs.com/pro/aurovela-fe-1-5-30.html
3681,Aurovela Fe 1.5/30 birth control,https://www.drugs.com/mtm/aurovela-fe-1-5-30-birth-control.html
3682,Aurovela Fe 1/20,https://www.drugs.com/pro/aurovela-fe-1-20.html
3683,Aurovela Fe 1/20 birth control,https://www.drugs.com/mtm/aurovela-fe-1-20-birth-control.html
3684,Auryxia,https://www.drugs.com/mtm/auryxia.html
3685,Austedo,https://www.drugs.com/austedo.html
3686,Autoplex T,https://www.drugs.com/cons/autoplex-t.html
3687,Autumn Crocus,https://www.drugs.com/npp/autumn-crocus.html
3688,Auvelity,https://www.drugs.com/auvelity.html
3689,Auvi-Q,https://www.drugs.com/auvi-q.html
3690,About Drugs.com,https://www.drugs.com/support/about.html
3691,Advertising policy,https://www.drugs.com/support/advertising.html
3692,Attribution & citations,https://www.drugs.com/support/citations.html
3693,Avacincaptad pegol,https://www.drugs.com/cons/avacincaptad-pegol.html
3694,Avacincaptad Pegol (EENT),https://www.drugs.com/monograph/avacincaptad-pegol-eent.html
3695,Avacincaptad pegol ophthalmic,https://www.drugs.com/mtm/avacincaptad-pegol-ophthalmic.html
3696,Avaclyr,https://www.drugs.com/cons/avaclyr.html
3697,Avacopan,https://www.drugs.com/avacopan.html
3698,Avagard,https://www.drugs.com/pro/avagard.html
3699,Avage,https://www.drugs.com/mtm/avage.html
3700,Avalglucosidase alfa,https://www.drugs.com/mtm/avalglucosidase-alfa.html
3701,Avalglucosidase alfa-ngpt,https://www.drugs.com/cons/avalglucosidase-alfa-ngpt.html
3702,Avalide,https://www.drugs.com/avalide.html
3703,Avanafil,https://www.drugs.com/mtm/avanafil.html
3704,Avandamet,https://www.drugs.com/avandamet.html
3705,Avandaryl,https://www.drugs.com/avandaryl.html
3706,Avandia,https://www.drugs.com/avandia.html
3707,Avant Oral Rinse,https://www.drugs.com/pro/avant-oral-rinse.html
3708,Avant Original Fragrance Free,https://www.drugs.com/pro/avant-original-fragrance-free.html
3709,Avapritinib,https://www.drugs.com/mtm/avapritinib.html
3710,Avapro,https://www.drugs.com/avapro.html
3711,Avar Cleanser,https://www.drugs.com/mtm/avar-cleanser.html
3712,Avar LS Cleanser Emulsion,https://www.drugs.com/pro/avar-ls-cleanser-emulsion.html
3713,Avar-E,https://www.drugs.com/mtm/avar-e.html
3714,Avar-E Cream,https://www.drugs.com/pro/avar-e-cream.html
3715,Avar-E Green Cream,https://www.drugs.com/pro/avar-e-green-cream.html
3716,Avar-E LS Cream,https://www.drugs.com/pro/avar-e-ls-cream.html
3717,Avastin,https://www.drugs.com/avastin.html
3718,Avatrombopag,https://www.drugs.com/mtm/avatrombopag.html
3719,AVC,https://www.drugs.com/pro/avc.html
3720,Avedana Glycerin Suppositories Adult rectal,https://www.drugs.com/mtm/avedana-glycerin-suppositories-adult-rectal.html
3721,Avedana Hemorrhoidal rectal,https://www.drugs.com/mtm/avedana-hemorrhoidal-rectal.html
3722,Avedana Medicated Chest Rub,https://www.drugs.com/mtm/avedana-medicated-chest-rub.html
3723,Avedana Pain Relieving Roll On,https://www.drugs.com/mtm/avedana-pain-relieving-roll-on.html
3724,Aveed,https://www.drugs.com/mtm/aveed.html
3725,Avelox,https://www.drugs.com/avelox.html
3726,Avelox I.V.,https://www.drugs.com/cons/avelox-i-v.html
3727,Avelox Injection,https://www.drugs.com/pro/avelox-injection.html
3728,Avelox oral/injection,https://www.drugs.com/mtm/avelox-oral-injection.html
3729,Avelumab,https://www.drugs.com/mtm/avelumab.html
3730,Aventyl,https://www.drugs.com/cons/aventyl.html
3731,Aviane,https://www.drugs.com/aviane.html
3732,Aviane 28,https://www.drugs.com/pro/aviane-28.html
3733,Avibactam and cefTAZidime,https://www.drugs.com/mtm/avibactam-and-ceftazidime.html
3734,Avinza,https://www.drugs.com/avinza.html
3735,Avita,https://www.drugs.com/mtm/avita.html
3736,Avita Cream,https://www.drugs.com/pro/avita-cream.html
3737,Avocado,https://www.drugs.com/npp/avocado.html
3738,Avocado/Soybean Unsaponifiables,https://www.drugs.com/npp/avocado-soybean-unsaponifiables.html
3739,Avodart,https://www.drugs.com/avodart.html
3740,Avonex,https://www.drugs.com/avonex.html
3741,Avonex Pen,https://www.drugs.com/cons/avonex-pen.html
3742,Avonex Prefilled Syringe,https://www.drugs.com/mtm/avonex-prefilled-syringe.html
3743,Avosil,https://www.drugs.com/cons/avosil.html
3744,Avsola,https://www.drugs.com/avsola.html
3745,AVSOLA (Infliximab Intravenous),https://www.drugs.com/cons/avsola-infliximab-intravenous.html
3746,AVSOLA (Infliximab-axxq Intravenous),https://www.drugs.com/cons/avsola-infliximab-axxq-intravenous.html
3747,Avycaz,https://www.drugs.com/mtm/avycaz.html
3748,Avzivi,https://www.drugs.com/avzivi.html
3749,About Drugs.com,https://www.drugs.com/support/about.html
3750,Advertising policy,https://www.drugs.com/support/advertising.html
3751,Attribution & citations,https://www.drugs.com/support/citations.html
3752,Abilify,https://www.drugs.com/abilify.html
3753,Abilify Asimtufii,https://www.drugs.com/abilify-asimtufii.html
3754,Abilify Maintena,https://www.drugs.com/abilify-maintena.html
3755,Abiraterone,https://www.drugs.com/abiraterone.html
3756,Acetaminophen,https://www.drugs.com/acetaminophen.html
3757,Acetazolamide,https://www.drugs.com/mtm/acetazolamide.html
3758,Acetylcysteine,https://www.drugs.com/mtm/acetylcysteine.html
3759,Actemra,https://www.drugs.com/actemra.html
3760,Acyclovir,https://www.drugs.com/acyclovir.html
3761,Adalimumab,https://www.drugs.com/adalimumab.html
3762,Adderall,https://www.drugs.com/adderall.html
3763,Adderall XR,https://www.drugs.com/mtm/adderall-xr.html
3764,Advair Diskus,https://www.drugs.com/mtm/advair-diskus.html
3765,Advil,https://www.drugs.com/advil.html
3766,Afinitor,https://www.drugs.com/afinitor.html
3767,Agamree,https://www.drugs.com/agamree.html
3768,Aimovig,https://www.drugs.com/aimovig.html
3769,Ajovy,https://www.drugs.com/ajovy.html
3770,Albuterol,https://www.drugs.com/albuterol.html
3771,Aldactone,https://www.drugs.com/aldactone.html
3772,Alecensa,https://www.drugs.com/alecensa.html
3773,Alendronate,https://www.drugs.com/mtm/alendronate.html
3774,Alfuzosin,https://www.drugs.com/mtm/alfuzosin.html
3775,Allopurinol,https://www.drugs.com/allopurinol.html
3776,Alprazolam,https://www.drugs.com/alprazolam.html
3777,Alprolix,https://www.drugs.com/alprolix.html
3778,Alunbrig,https://www.drugs.com/alunbrig.html
3779,Amantadine,https://www.drugs.com/amantadine.html
3780,Ambien,https://www.drugs.com/ambien.html
3781,Ambroxol,https://www.drugs.com/ambroxol.html
3782,Aminocaproic acid,https://www.drugs.com/mtm/aminocaproic-acid.html
3783,Amiodarone,https://www.drugs.com/amiodarone.html
3784,Amitriptyline,https://www.drugs.com/amitriptyline.html
3785,Amlodipine,https://www.drugs.com/amlodipine.html
3786,Amoxicillin,https://www.drugs.com/amoxicillin.html
3787,Amoxicillin and Clavulanate,https://www.drugs.com/amoxicillin_clavulanate.html
3788,Anastrozole,https://www.drugs.com/mtm/anastrozole.html
3789,AndroGel,https://www.drugs.com/androgel.html
3790,Annovera,https://www.drugs.com/annovera.html
3791,Apalutamide,https://www.drugs.com/apalutamide.html
3792,Apixaban,https://www.drugs.com/mtm/apixaban.html
3793,Apokyn,https://www.drugs.com/apokyn.html
3794,Apriso,https://www.drugs.com/apriso.html
3795,Aptiom,https://www.drugs.com/aptiom.html
3796,Aricept,https://www.drugs.com/aricept.html
3797,Arikayce,https://www.drugs.com/arikayce.html
3798,Arimidex,https://www.drugs.com/arimidex.html
3799,Aripiprazole,https://www.drugs.com/aripiprazole.html
3800,Aristada,https://www.drugs.com/aristada.html
3801,Aromasin,https://www.drugs.com/aromasin.html
3802,Ascorbic acid,https://www.drugs.com/mtm/ascorbic-acid.html
3803,Aspirin,https://www.drugs.com/aspirin.html
3804,Atarax,https://www.drugs.com/atarax.html
3805,Atenolol,https://www.drugs.com/atenolol.html
3806,Ativan,https://www.drugs.com/ativan.html
3807,Atogepant,https://www.drugs.com/atogepant.html
3808,Atomoxetine,https://www.drugs.com/atomoxetine.html
3809,Atorvastatin,https://www.drugs.com/atorvastatin.html
3810,Aubagio,https://www.drugs.com/aubagio.html
3811,Augmentin,https://www.drugs.com/augmentin.html
3812,Austedo,https://www.drugs.com/austedo.html
3813,Auvelity,https://www.drugs.com/auvelity.html
3814,Avonex,https://www.drugs.com/avonex.html
3815,Avsola,https://www.drugs.com/avsola.html
3816,Azathioprine,https://www.drugs.com/mtm/azathioprine.html
3817,Azelastine,https://www.drugs.com/pro/azelastine.html
3818,Azilect,https://www.drugs.com/azilect.html
3819,Azithromycin,https://www.drugs.com/azithromycin.html
3820,Azulfidine,https://www.drugs.com/mtm/azulfidine.html
3821,About Drugs.com,https://www.drugs.com/support/about.html
3822,Advertising policy,https://www.drugs.com/support/advertising.html
3823,Attribution & citations,https://www.drugs.com/support/citations.html
3824,Axatilimab-csfr,https://www.drugs.com/monograph/axatilimab-csfr.html
3825,Axert,https://www.drugs.com/mtm/axert.html
3826,Axicabtagene,https://www.drugs.com/monograph/axicabtagene.html
3827,Axicabtagene ciloleucel,https://www.drugs.com/mtm/axicabtagene-ciloleucel.html
3828,Axid AR,https://www.drugs.com/axid.html
3829,Axid Pulvules,https://www.drugs.com/mtm/axid-pulvules.html
3830,Axiron,https://www.drugs.com/axiron.html
3831,Axitinib,https://www.drugs.com/mtm/axitinib.html
3832,Axtle,https://www.drugs.com/pro/axtle.html
3833,Axumin,https://www.drugs.com/cons/axumin.html
3834,About Drugs.com,https://www.drugs.com/support/about.html
3835,Advertising policy,https://www.drugs.com/support/advertising.html
3836,Attribution & citations,https://www.drugs.com/support/citations.html
3837,Aygestin,https://www.drugs.com/pro/aygestin.html
3838,Ayr Baby Saline nasal,https://www.drugs.com/mtm/ayr-baby-saline-nasal.html
3839,Ayr Saline nasal,https://www.drugs.com/mtm/ayr-saline-nasal.html
3840,Ayr Saline Nasal Mist nasal,https://www.drugs.com/mtm/ayr-saline-nasal-mist-nasal.html
3841,Ayr Saline Nasal No-Drip Spray nasal,https://www.drugs.com/mtm/ayr-saline-nasal-no-drip-spray-nasal.html
3842,Ayr Sinus Rinse Kit nasal,https://www.drugs.com/mtm/ayr-sinus-rinse-kit-nasal.html
3843,Ayr Sinus Rinse Kit Refill nasal,https://www.drugs.com/mtm/ayr-sinus-rinse-kit-refill-nasal.html
3844,Ayuna,https://www.drugs.com/mtm/ayuna.html
3845,Ayvakit,https://www.drugs.com/ayvakit.html
3846,About Drugs.com,https://www.drugs.com/support/about.html
3847,Advertising policy,https://www.drugs.com/support/advertising.html
3848,Attribution & citations,https://www.drugs.com/support/citations.html
3849,Azacitidine,https://www.drugs.com/mtm/azacitidine.html
3850,Azacitidine (Injection),https://www.drugs.com/cons/azacitidine-injection.html
3851,Azacitidine (Oral),https://www.drugs.com/cons/azacitidine-oral.html
3852,Azactam,https://www.drugs.com/cons/azactam.html
3853,Azactam injection,https://www.drugs.com/mtm/azactam-injection.html
3854,Azasan,https://www.drugs.com/mtm/azasan.html
3855,AzaSite,https://www.drugs.com/azasite.html
3856,Azathioprine,https://www.drugs.com/mtm/azathioprine.html
3857,Azathioprine (Intravenous),https://www.drugs.com/cons/azathioprine-intravenous.html
3858,Azathioprine (Oral),https://www.drugs.com/cons/azathioprine-oral.html
3859,Azathioprine Injection,https://www.drugs.com/pro/azathioprine-injection.html
3860,Azedra,https://www.drugs.com/mtm/azedra.html
3861,Azedra Injection,https://www.drugs.com/pro/azedra-injection.html
3862,Azelaic acid,https://www.drugs.com/cons/azelaic-acid.html
3863,Azelaic Acid Gel,https://www.drugs.com/pro/azelaic-acid-gel.html
3864,Azelaic acid topical,https://www.drugs.com/mtm/azelaic-acid-topical.html
3865,Azelastine,https://www.drugs.com/pro/azelastine.html
3866,Azelastine and fluticasone nasal,https://www.drugs.com/mtm/azelastine-and-fluticasone-nasal.html
3867,Azelastine and Fluticasone Nasal Spray,https://www.drugs.com/pro/azelastine-and-fluticasone-nasal-spray.html
3868,Azelastine Hydrochloride (EENT),https://www.drugs.com/monograph/azelastine-hydrochloride-eent.html
3869,Azelastine nasal,https://www.drugs.com/mtm/azelastine-nasal.html
3870,Azelastine ophthalmic,https://www.drugs.com/mtm/azelastine-ophthalmic.html
3871,Azelastine Ophthalmic Solution,https://www.drugs.com/pro/azelastine-ophthalmic-solution.html
3872,Azelex,https://www.drugs.com/mtm/azelex.html
3873,Azficel-t,https://www.drugs.com/cons/azficel-t.html
3874,Azilect,https://www.drugs.com/azilect.html
3875,Azilsartan,https://www.drugs.com/azilsartan-medoxomil.html
3876,Azilsartan and chlorthalidone,https://www.drugs.com/mtm/azilsartan-and-chlorthalidone.html
3877,Azithromycin,https://www.drugs.com/azithromycin.html
3878,Azithromycin (EENT),https://www.drugs.com/monograph/azithromycin-eent.html
